primary_label,s3_key
Trachycephalus typhonius,data/audio_specs/67252/iNat933802_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_21.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_26.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348132_chunk_2.npy
Alouatta seniculus,data/audio_specs/566513/iNat569946_chunk_3.npy
Boana boans,data/audio_specs/555086/iNat153413_chunk_9.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_17.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1200333_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_23.npy
Puma concolor,data/audio_specs/42007/iNat500217_chunk_13.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_31.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141099_chunk_3.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat523346_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat839813_chunk_1.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1122212_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat887872_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat586526_chunk_1.npy
Pristimantis bogotensis,data/audio_specs/66578/iNat223502_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat1198033_chunk_3.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882996_chunk_6.npy
Cerdocyon thous,data/audio_specs/42087/iNat860016_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1022191_chunk_11.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat154035_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat1215114_chunk_9.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat233716_chunk_1.npy
Panthera onca,data/audio_specs/41970/XC564868_chunk_7.npy
Rhinella humboldti,data/audio_specs/81930/iNat761667_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_26.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882798_chunk_25.npy
Falco sparverius,data/audio_specs/amekes/XC399014_chunk_12.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_30.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC257911_chunk_1.npy
Rheobates palmatus,data/audio_specs/67082/iNat594579_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC184569_chunk_6.npy
Boana boans,data/audio_specs/555086/iNat28983_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat523345_chunk_1.npy
Puma concolor,data/audio_specs/42007/iNat1167295_chunk_0.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat1109247_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat593885_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_16.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_16.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/XC890507_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_26.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC578158_chunk_5.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat758022_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat953656_chunk_4.npy
Allobates femoralis,data/audio_specs/21211/XC882652_chunk_15.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_35.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat599374_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC565033_chunk_9.npy
Leptodactylus fuscus,data/audio_specs/22973/XC167037_chunk_14.npy
Procyon lotor,data/audio_specs/41663/iNat841035_chunk_15.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_5.npy
Pristimantis taeniatus,data/audio_specs/66893/XC941287_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC578157_chunk_2.npy
Trachycephalus typhonius,data/audio_specs/67252/XC883000_chunk_8.npy
Allobates femoralis,data/audio_specs/21211/XC920868_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_25.npy
Procyon lotor,data/audio_specs/41663/iNat634671_chunk_3.npy
Allobates femoralis,data/audio_specs/21211/XC882646_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745506_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC176510_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC917470_chunk_0.npy
Pristimantis bogotensis,data/audio_specs/66578/iNat315496_chunk_2.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1141479_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC882653_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat115920_chunk_0.npy
Trachycephalus typhonius,data/audio_specs/67252/XC952184_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC779660_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat28425_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat258473_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_21.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat879833_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_15.npy
Alouatta seniculus,data/audio_specs/566513/iNat72468_chunk_1.npy
Boana pugnax,data/audio_specs/555142/iNat34199_chunk_7.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat858189_chunk_2.npy
Leptodactylus savagei,data/audio_specs/65962/iNat137091_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat370369_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_3.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_36.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882996_chunk_9.npy
Rhinella horribilis,data/audio_specs/517119/iNat928527_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC934741_chunk_5.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1108994_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat124707_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC426298_chunk_0.npy
Boana boans,data/audio_specs/555086/XC892928_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC618023_chunk_12.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_7.npy
Leptodactylus savagei,data/audio_specs/65962/iNat137091_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_21.npy
Procyon lotor,data/audio_specs/41663/iNat372425_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat846728_chunk_1.npy
Puma concolor,data/audio_specs/42007/iNat15105_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC348428_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/XC882770_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat386122_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_8.npy
Leptodactylus fragilis,data/audio_specs/22976/XC935710_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat590973_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC254589_chunk_8.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_21.npy
Falco sparverius,data/audio_specs/amekes/XC341005_chunk_7.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_30.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_21.npy
Procyon lotor,data/audio_specs/41663/iNat709210_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat70154_chunk_8.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_8.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat953646_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC216657_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132256_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1202224_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC214257_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_20.npy
Falco sparverius,data/audio_specs/amekes/XC565033_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC260563_chunk_11.npy
Rhinella horribilis,data/audio_specs/517119/iNat101160_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat942150_chunk_5.npy
Engystomops pustulosus,data/audio_specs/65448/iNat145062_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat860046_chunk_11.npy
Allobates femoralis,data/audio_specs/21211/XC925925_chunk_2.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC128795_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC253328_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_25.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1257590_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882683_chunk_11.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1008712_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC598756_chunk_19.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC51483_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882796_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat70154_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC418510_chunk_18.npy
Falco sparverius,data/audio_specs/amekes/XC51473_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat154035_chunk_5.npy
Leptodactylus savagei,data/audio_specs/65962/iNat943127_chunk_1.npy
Smilisca phaeota,data/audio_specs/24272/XC882885_chunk_13.npy
Engystomops pustulosus,data/audio_specs/65448/iNat583662_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC391843_chunk_0.npy
Pristimantis taeniatus,data/audio_specs/66893/iNat1109827_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_18.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC631891_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC466449_chunk_11.npy
Allobates femoralis,data/audio_specs/21211/XC882647_chunk_4.npy
Allobates femoralis,data/audio_specs/21211/XC920868_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_28.npy
Falco sparverius,data/audio_specs/amekes/XC51477_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745516_chunk_15.npy
Procyon lotor,data/audio_specs/41663/iNat605767_chunk_2.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat955995_chunk_7.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat70565_chunk_5.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat687624_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC431032_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat31509_chunk_16.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_15.npy
Pristimantis taeniatus,data/audio_specs/66893/iNat42824_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC882881_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat214017_chunk_6.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1208970_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1187502_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat50410_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat841035_chunk_14.npy
Falco sparverius,data/audio_specs/amekes/XC289663_chunk_5.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat583656_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat74628_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat74627_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat34849_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_28.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_31.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_20.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_18.npy
Sciurus granatensis,data/audio_specs/46010/XC961102_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1143361_chunk_3.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat36346_chunk_4.npy
Puma concolor,data/audio_specs/42007/iNat987929_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC51476_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_36.npy
Falco sparverius,data/audio_specs/amekes/XC418510_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat1277094_chunk_16.npy
Engystomops pustulosus,data/audio_specs/65448/iNat846206_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC570886_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat533201_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat292820_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_36.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_24.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_19.npy
Procyon lotor,data/audio_specs/41663/iNat262940_chunk_12.npy
Allobates femoralis,data/audio_specs/21211/iNat597267_chunk_7.npy
Boana boans,data/audio_specs/555086/XC882693_chunk_3.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_19.npy
Procyon lotor,data/audio_specs/41663/iNat731222_chunk_5.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat1211725_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat292304_chunk_12.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_20.npy
Falco sparverius,data/audio_specs/amekes/XC48475_chunk_3.npy
Engystomops pustulosus,data/audio_specs/65448/iNat50407_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC128804_chunk_1.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_11.npy
Panthera onca,data/audio_specs/41970/XC564871_chunk_3.npy
Cerdocyon thous,data/audio_specs/42087/iNat155127_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC426297_chunk_6.npy
Leptodactylus insularum,data/audio_specs/126247/iNat888527_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC882648_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC550401_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC51473_chunk_7.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat1211741_chunk_2.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat955998_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC443522_chunk_1.npy
Trachycephalus typhonius,data/audio_specs/67252/XC883000_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1158378_chunk_14.npy
Procyon lotor,data/audio_specs/41663/iNat287461_chunk_19.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_14.npy
Rhinella horribilis,data/audio_specs/517119/iNat348445_chunk_2.npy
Rhinella horribilis,data/audio_specs/517119/iNat19348_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC466449_chunk_14.npy
Espadarana prosoblepon,data/audio_specs/134933/iNat1160199_chunk_13.npy
Engystomops pustulosus,data/audio_specs/65448/iNat31400_chunk_10.npy
Alouatta seniculus,data/audio_specs/566513/iNat879932_chunk_10.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_16.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat953646_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC197461_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC443449_chunk_13.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat157085_chunk_5.npy
Puma concolor,data/audio_specs/42007/iNat987929_chunk_11.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat331404_chunk_8.npy
Procyon lotor,data/audio_specs/41663/iNat926814_chunk_3.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_6.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_36.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1108702_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_14.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC257911_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC882881_chunk_0.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat600359_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_17.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_17.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110668_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC598753_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat565772_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat272609_chunk_2.npy
Alouatta seniculus,data/audio_specs/566513/iNat942150_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat839779_chunk_6.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat74628_chunk_2.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat341638_chunk_3.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_17.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1251026_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC772376_chunk_5.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_10.npy
Panthera onca,data/audio_specs/41970/iNat1226073_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat74307_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat839779_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat316038_chunk_3.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat1211741_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1138836_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat922620_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_15.npy
Leptodactylus fuscus,data/audio_specs/22973/XC892927_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1215114_chunk_2.npy
Leptodactylus savagei,data/audio_specs/65962/iNat137091_chunk_13.npy
Boana pugnax,data/audio_specs/555142/iNat34199_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882648_chunk_5.npy
Espadarana prosoblepon,data/audio_specs/134933/XC941298_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat290712_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_12.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC728900_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_14.npy
Puma concolor,data/audio_specs/42007/iNat106462_chunk_0.npy
Scinax ruber,data/audio_specs/24322/iNat146544_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat1143361_chunk_8.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat924134_chunk_3.npy
Allobates femoralis,data/audio_specs/21211/iNat597267_chunk_25.npy
Rhinella horribilis,data/audio_specs/517119/iNat1206733_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat839779_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC257401_chunk_4.npy
Alouatta seniculus,data/audio_specs/566513/iNat208383_chunk_9.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat58920_chunk_9.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat879833_chunk_5.npy
Rhinella horribilis,data/audio_specs/517119/iNat42637_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC391843_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC598756_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat556448_chunk_2.npy
Leptodactylus savagei,data/audio_specs/65962/iNat1200332_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_18.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat316038_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC289032_chunk_10.npy
Falco sparverius,data/audio_specs/amekes/XC681816_chunk_4.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat583744_chunk_17.npy
Espadarana prosoblepon,data/audio_specs/134933/iNat1108984_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC598755_chunk_12.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat516995_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat210995_chunk_4.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat554680_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat560488_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_16.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC374595_chunk_6.npy
Boana boans,data/audio_specs/555086/XC882688_chunk_6.npy
Engystomops pustulosus,data/audio_specs/65448/iNat74512_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat585685_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1277094_chunk_24.npy
Engystomops pustulosus,data/audio_specs/65448/iNat341655_chunk_2.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat865751_chunk_12.npy
Rhinella horribilis,data/audio_specs/517119/iNat348445_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC565024_chunk_16.npy
Falco sparverius,data/audio_specs/amekes/XC416142_chunk_12.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348440_chunk_12.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat924134_chunk_6.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat296892_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat304517_chunk_2.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC391843_chunk_5.npy
Rhinella horribilis,data/audio_specs/517119/iNat949336_chunk_9.npy
Engystomops pustulosus,data/audio_specs/65448/iNat623007_chunk_9.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat154035_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_9.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1255548_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_10.npy
Allobates femoralis,data/audio_specs/21211/XC882650_chunk_0.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat846728_chunk_2.npy
Scinax ruber,data/audio_specs/24322/XC882877_chunk_20.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_17.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC85473_chunk_1.npy
Bradypus variegatus,data/audio_specs/47067/iNat68676_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat598804_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat441283_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat926814_chunk_19.npy
Engystomops pustulosus,data/audio_specs/65448/iNat953656_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat569946_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_9.npy
Engystomops pustulosus,data/audio_specs/65448/iNat74512_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC416142_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC238264_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat76981_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat556448_chunk_3.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_19.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882995_chunk_15.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_40.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC245452_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat1123371_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_2.npy
Boana boans,data/audio_specs/555086/XC882687_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC934741_chunk_15.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141098_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat860055_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745516_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC674597_chunk_11.npy
Alouatta seniculus,data/audio_specs/566513/iNat865114_chunk_3.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_22.npy
Boana pugnax,data/audio_specs/555142/iNat31004_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat581610_chunk_3.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat48803_chunk_13.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_24.npy
Falco sparverius,data/audio_specs/amekes/XC59480_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC127702_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC304798_chunk_14.npy
Alouatta seniculus,data/audio_specs/566513/iNat832952_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat634671_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat839813_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat1232413_chunk_9.npy
Procyon lotor,data/audio_specs/41663/iNat1105534_chunk_1.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat583656_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1257590_chunk_0.npy
Boana boans,data/audio_specs/555086/XC892928_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_48.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_18.npy
Rhinella horribilis,data/audio_specs/517119/iNat348445_chunk_1.npy
Puma concolor,data/audio_specs/42007/iNat968957_chunk_1.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882993_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_12.npy
Engystomops pustulosus,data/audio_specs/65448/iNat322031_chunk_9.npy
Leucostethus fraterdanieli,data/audio_specs/787625/iNat48805_chunk_6.npy
Allobates femoralis,data/audio_specs/21211/iNat1005762_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat382025_chunk_26.npy
Boana pugnax,data/audio_specs/555142/iNat34199_chunk_5.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_18.npy
